"@timestamp","message"
"2025-02-28T02:53:11.932Z","Kafka startTimeMs: 1740711191931"
"2025-02-28T02:53:11.932Z","[Producer clientId=producer-producer-transaction-id-1b037437-8818-47d0-a1f3-29088e50f742, transactionalId=producer-transaction-id-1b037437-8818-47d0-a1f3-29088e50f742] Invoking InitProducerId for the first time in order to acquire a producer ID"
"2025-02-28T02:53:11.931Z","Kafka version: 3.9.0"
"2025-02-28T02:53:11.931Z","Kafka commitId: 84caaa6e9da06435"
"2025-02-28T02:53:11.930Z","ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [b-3.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-4.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = producer-producer-transaction-id-1b037437-8818-47d0-a1f3-29088e50f742
	compression.gzip.level = -1
	compression.lz4.level = 9
	compression.type = none
	compression.zstd.level = 3
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metadata.recovery.strategy = none
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = [hidden]
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = SCRAM-SHA-512
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.header.urlencode = false
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = SASL_SSL
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = producer-transaction-id-1b037437-8818-47d0-a1f3-29088e50f742
	value.serializer = class com.storecove.smc.commons.kafka.producer.invoicesubmissionactionstatus.KafkaProducerSerializer
"
"2025-02-28T02:53:11.930Z","initializing Kafka metrics collector"
"2025-02-28T02:53:11.930Z","[Producer clientId=producer-producer-transaction-id-1b037437-8818-47d0-a1f3-29088e50f742, transactionalId=producer-transaction-id-1b037437-8818-47d0-a1f3-29088e50f742] Instantiated a transactional producer."
"2025-02-28T02:53:11.930Z","Successfully logged in."
"2025-02-28T02:53:11.929Z","clearingStatus: CLEARED for invoiceId DKCKENW7NSRAQ75KTHHF05NJ10SPLITTYC857691020 and invoiceSubmissionActionId 9937914"
"2025-02-28T02:53:11.682Z","receiver jobscheduler consumer polling loop..."
"2025-02-28T02:53:11.345Z","receiver jobscheduler consumer polling loop..."
"2025-02-28T02:53:11.063Z","calling handleMessage for: AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937914, bucketName='sc-peppol', keyPrefix='out/9937914/2025-02-28T00:49:32-1ac0bbae-c130-45b9-82ba-c4e718c4f18d', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@f22be2eCredentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='DKCKENW7NSRAQ75KTHHF05NJ10SPLITTYC857691020'}"
"2025-02-28T02:53:11.061Z","App info kafka.producer for producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527 unregistered"
"2025-02-28T02:53:11.061Z","commiting message AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937913, bucketName='sc-peppol', keyPrefix='out/9937913/2025-02-28T00:49:18-0f1e0a8f-0b8b-4484-a92d-d29ced00fcff', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@2e5fedfdCredentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='P5QBT2ME6CY9MM4WHY3F05NJ10SPLITTYC22902977090'}"
"2025-02-28T02:53:11.060Z","Metrics scheduler closed"
"2025-02-28T02:53:11.060Z","Closing reporter org.apache.kafka.common.metrics.JmxReporter"
"2025-02-28T02:53:11.060Z","Closing reporter org.apache.kafka.common.telemetry.internals.ClientTelemetryReporter"
"2025-02-28T02:53:11.060Z","Metrics reporters closed"
"2025-02-28T02:53:11.058Z","[Producer clientId=producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527, transactionalId=producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms."
"2025-02-28T02:53:11.058Z","[spain-face, spain-faceb2b] consumer polling loop..."
"2025-02-28T02:53:11.030Z","[Producer clientId=producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527, transactionalId=producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527] ProducerId set to 9756599 with epoch 0"
"2025-02-28T02:53:10.891Z","[Producer clientId=producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527, transactionalId=producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527] Cluster ID: C3Jpg5PcQ_G3EXx3seSTHQ"
"2025-02-28T02:53:10.891Z","[Producer clientId=producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527, transactionalId=producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527] Discovered transaction coordinator b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096 (id: 2 rack: null)"
"2025-02-28T02:53:10.852Z","Kafka version: 3.9.0"
"2025-02-28T02:53:10.852Z","Kafka commitId: 84caaa6e9da06435"
"2025-02-28T02:53:10.852Z","Kafka startTimeMs: 1740711190852"
"2025-02-28T02:53:10.852Z","[Producer clientId=producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527, transactionalId=producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527] Invoking InitProducerId for the first time in order to acquire a producer ID"
"2025-02-28T02:53:10.850Z","[Producer clientId=producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527, transactionalId=producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527] Instantiated a transactional producer."
"2025-02-28T02:53:10.850Z","Successfully logged in."
"2025-02-28T02:53:10.849Z","clearingStatus: CLEARED for invoiceId P5QBT2ME6CY9MM4WHY3F05NJ10SPLITTYC22902977090 and invoiceSubmissionActionId 9937913"
"2025-02-28T02:53:10.849Z","ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [b-3.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-4.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = producer-producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527
	compression.gzip.level = -1
	compression.lz4.level = 9
	compression.type = none
	compression.zstd.level = 3
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metadata.recovery.strategy = none
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = [hidden]
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = SCRAM-SHA-512
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.header.urlencode = false
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = SASL_SSL
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = producer-transaction-id-76039b06-5902-49ea-a133-b194eb82d527
	value.serializer = class com.storecove.smc.commons.kafka.producer.invoicesubmissionactionstatus.KafkaProducerSerializer
"
"2025-02-28T02:53:10.849Z","initializing Kafka metrics collector"
"2025-02-28T02:53:10.018Z","calling handleMessage for: AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937913, bucketName='sc-peppol', keyPrefix='out/9937913/2025-02-28T00:49:18-0f1e0a8f-0b8b-4484-a92d-d29ced00fcff', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@2e5fedfdCredentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='P5QBT2ME6CY9MM4WHY3F05NJ10SPLITTYC22902977090'}"
"2025-02-28T02:53:10.016Z","Metrics scheduler closed"
"2025-02-28T02:53:10.016Z","Closing reporter org.apache.kafka.common.metrics.JmxReporter"
"2025-02-28T02:53:10.016Z","Closing reporter org.apache.kafka.common.telemetry.internals.ClientTelemetryReporter"
"2025-02-28T02:53:10.016Z","Metrics reporters closed"
"2025-02-28T02:53:10.016Z","App info kafka.producer for producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473 unregistered"
"2025-02-28T02:53:10.016Z","commiting message AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937947, bucketName='sc-peppol', keyPrefix='out/9937947/2025-02-28T00:57:10-57dad6fc-3399-40b7-b1ea-a26dbb3a18d4', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@31e917dfCredentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='FKFP47VRN3ZQ70XE9HGX05NJ10SPLITTYC3867610090'}"
"2025-02-28T02:53:10.014Z","[Producer clientId=producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473, transactionalId=producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms."
"2025-02-28T02:53:09.988Z","[Producer clientId=producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473, transactionalId=producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473] ProducerId set to 9756598 with epoch 0"
"2025-02-28T02:53:09.865Z","message for invoiceSubmissionActionId: 9939093 committed"
"2025-02-28T02:53:09.865Z","jobscheduler consumer polling loop..."
"2025-02-28T02:53:09.863Z","Metrics scheduler closed"
"2025-02-28T02:53:09.863Z","Closing reporter org.apache.kafka.common.metrics.JmxReporter"
"2025-02-28T02:53:09.863Z","Closing reporter org.apache.kafka.common.telemetry.internals.ClientTelemetryReporter"
"2025-02-28T02:53:09.863Z","Metrics reporters closed"
"2025-02-28T02:53:09.863Z","App info kafka.producer for producer-producer-transaction-id-514f2274-40c1-472c-aa41-f4b260d5afa4 unregistered"
"2025-02-28T02:53:09.861Z","[Producer clientId=producer-producer-transaction-id-514f2274-40c1-472c-aa41-f4b260d5afa4, transactionalId=producer-transaction-id-514f2274-40c1-472c-aa41-f4b260d5afa4] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms."
"2025-02-28T02:53:09.855Z","[Producer clientId=producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473, transactionalId=producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473] Cluster ID: C3Jpg5PcQ_G3EXx3seSTHQ"
"2025-02-28T02:53:09.855Z","[Producer clientId=producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473, transactionalId=producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473] Discovered transaction coordinator b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096 (id: 2 rack: null)"
"2025-02-28T02:53:09.835Z","Kafka version: 3.9.0"
"2025-02-28T02:53:09.835Z","Kafka commitId: 84caaa6e9da06435"
"2025-02-28T02:53:09.835Z","Kafka startTimeMs: 1740711189835"
"2025-02-28T02:53:09.835Z","[Producer clientId=producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473, transactionalId=producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473] Invoking InitProducerId for the first time in order to acquire a producer ID"
"2025-02-28T02:53:09.834Z","Successfully logged in."
"2025-02-28T02:53:09.834Z","[Producer clientId=producer-producer-transaction-id-514f2274-40c1-472c-aa41-f4b260d5afa4, transactionalId=producer-transaction-id-514f2274-40c1-472c-aa41-f4b260d5afa4] ProducerId set to 9756597 with epoch 0"
"2025-02-28T02:53:09.833Z","ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [b-3.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-4.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473
	compression.gzip.level = -1
	compression.lz4.level = 9
	compression.type = none
	compression.zstd.level = 3
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metadata.recovery.strategy = none
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = [hidden]
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = SCRAM-SHA-512
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.header.urlencode = false
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = SASL_SSL
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473
	value.serializer = class com.storecove.smc.commons.kafka.producer.invoicesubmissionactionstatus.KafkaProducerSerializer
"
"2025-02-28T02:53:09.833Z","initializing Kafka metrics collector"
"2025-02-28T02:53:09.833Z","[Producer clientId=producer-producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473, transactionalId=producer-transaction-id-63e1074c-5733-4381-b0bc-2808624d7473] Instantiated a transactional producer."
"2025-02-28T02:53:09.832Z","clearingStatus: CLEARED for invoiceId FKFP47VRN3ZQ70XE9HGX05NJ10SPLITTYC3867610090 and invoiceSubmissionActionId 9937947"
